1.699484168251423344e-01
1.729349838305256071e-01
1.760462614276677162e-01
1.792623884157815706e-01
1.825656739333886558e-01
1.859417768804374760e-01
1.893808335939056176e-01
1.928784531564725624e-01
1.964364976955022823e-01
2.000635685117573559e-01
2.037751282982445400e-01
2.075932051133358436e-01
2.115456447634317672e-01
2.156649039744147900e-01
2.199864058887129603e-01
2.245465103230110948e-01
2.293801818613744326e-01
2.345184670549206041e-01
2.399859155286912793e-01
2.457980965610883362e-01
2.519593708986668235e-01
2.584610758544292897e-01
2.652802693648854127e-01
2.723791556091289534e-01
2.797052817470334629e-01
2.871925538108871523e-01
2.947630720026807039e-01
3.023297344333606973e-01
3.097995069579979055e-01
3.170772087097229464e-01
3.240696217007281721e-01
3.306897016563136171e-01
3.368606487720642861e-01
3.425195932808012822e-01
3.476206626005035605e-01
3.521372243708591476e-01
3.560631417389963360e-01
3.594129316224118909e-01
3.622207802056254811e-01
3.645384387022311823e-01
3.664320920156634576e-01
3.679783587362058239e-01
3.692596384178289393e-01
3.703590672362862546e-01
3.713553726429866808e-01
3.723179292084839997e-01
3.733023103983559299e-01
3.743466047382969508e-01
3.754687211979076955e-01
3.766648503551527361e-01
3.779091787244200917e-01
3.791548780388403483e-01
3.803363142240914208e-01
3.813723473417901522e-01
3.821705287164425813e-01
3.826319489978491917e-01
3.826564543705157639e-01
3.821479297084355853e-01
3.810193481357052603e-01
3.791973058319941803e-01
3.766257973975954965e-01
3.732690379233617461e-01
3.691131994474690092e-01
3.641669974458284775e-01
3.584611328055557489e-01
3.520466617981913848e-01
3.449924266649476712e-01
3.373817289346929815e-01
3.293084637516150437e-01
3.208729545382297821e-01
3.121777325952126425e-01
3.033234961648292316e-01
2.944054594896166610e-01
2.855102667709535358e-01
2.767136016169799428e-01
2.680785729249383631e-01
2.596549066871069456e-01
2.514789233652894307e-01
2.435742353436881336e-01
2.359530611220142238e-01
2.286180242647535277e-01
2.215642868437746882e-01
2.147818595883136672e-01
2.082579338310369954e-01
2.019790925890899147e-01
1.959332781808494905e-01
1.901114196988129557e-01
1.845086532603978091e-01
1.791250990117545794e-01
1.739661892402123156e-01
1.690425697755834622e-01
1.643696205948771416e-01
1.599666600755854096e-01
1.558559100124582708e-01
1.520613051200341292e-01
1.486072315091741813e-01
1.455172741344720744e-01
1.428130443283863737e-01
1.386323273201565121e-01
1.386323273201565121e-01
